"date","geography","geography code","Number of households: Number of households; measures: Value"
"2021","E00174125","E00174125",141
"2021","E00061408","E00061408",132
"2021","E00061409","E00061409",139
"2021","E00061410","E00061410",155
"2021","E00061413","E00061413",126
"2021","E00061414","E00061414",124
"2021","E00061406","E00061406",127
"2021","E00061416","E00061416",113
"2021","E00061417","E00061417",119
"2021","E00061420","E00061420",110
"2021","E00061426","E00061426",139
"2021","E00061407","E00061407",129
"2021","E00061411","E00061411",121
"2021","E00061427","E00061427",113
"2021","E00061428","E00061428",122
"2021","E00061429","E00061429",119
"2021","E00061412","E00061412",127
"2021","E00061415","E00061415",116
"2021","E00061418","E00061418",129
"2021","E00061422","E00061422",131
"2021","E00188253","E00188253",132
"2021","E00188260","E00188260",133
"2021","E00188317","E00188317",139
"2021","E00061421","E00061421",118
"2021","E00061423","E00061423",122
"2021","E00061425","E00061425",110
"2021","E00174132","E00174132",128
"2021","E00174134","E00174134",130
"2021","E00061446","E00061446",110
"2021","E00061454","E00061454",132
"2021","E00061455","E00061455",128
"2021","E00061456","E00061456",129
"2021","E00061457","E00061457",119
"2021","E00061448","E00061448",121
"2021","E00061449","E00061449",122
"2021","E00061450","E00061450",122
"2021","E00061451","E00061451",132
"2021","E00061452","E00061452",122
"2021","E00061453","E00061453",131
"2021","E00061161","E00061161",109
"2021","E00061169","E00061169",109
"2021","E00061171","E00061171",112
"2021","E00061174","E00061174",78
"2021","E00061179","E00061179",111
"2021","E00061159","E00061159",119
"2021","E00061173","E00061173",126
"2021","E00061181","E00061181",122
"2021","E00188213","E00188213",127
"2021","E00188235","E00188235",140
"2021","E00061163","E00061163",169
"2021","E00061165","E00061165",130
"2021","E00061178","E00061178",121
"2021","E00188227","E00188227",117
"2021","E00188250","E00188250",121
"2021","E00188300","E00188300",119
"2021","E00188307","E00188307",111
"2021","E00188324","E00188324",122
"2021","E00061162","E00061162",118
"2021","E00061167","E00061167",161
"2021","E00061172","E00061172",90
"2021","E00061176","E00061176",96
"2021","E00061180","E00061180",120
"2021","E00061164","E00061164",111
"2021","E00061166","E00061166",122
"2021","E00061168","E00061168",118
"2021","E00061175","E00061175",156
"2021","E00061182","E00061182",137
"2021","E00061227","E00061227",125
"2021","E00061229","E00061229",123
"2021","E00165770","E00165770",100
"2021","E00174120","E00174120",132
"2021","E00174128","E00174128",121
"2021","E00174129","E00174129",112
"2021","E00174130","E00174130",116
"2021","E00174133","E00174133",113
"2021","E00188266","E00188266",86
"2021","E00188292","E00188292",140
"2021","E00061217","E00061217",146
"2021","E00061220","E00061220",118
"2021","E00061221","E00061221",122
"2021","E00061222","E00061222",115
"2021","E00061223","E00061223",149
"2021","E00061231","E00061231",122
"2021","E00061213","E00061213",125
"2021","E00061216","E00061216",110
"2021","E00061218","E00061218",114
"2021","E00061219","E00061219",123
"2021","E00061230","E00061230",130
"2021","E00061214","E00061214",114
"2021","E00061224","E00061224",124
"2021","E00061225","E00061225",124
"2021","E00061228","E00061228",125
"2021","E00061292","E00061292",114
"2021","E00061299","E00061299",125
"2021","E00061305","E00061305",115
"2021","E00061306","E00061306",114
"2021","E00061307","E00061307",122
"2021","E00061301","E00061301",117
"2021","E00061308","E00061308",150
"2021","E00061309","E00061309",122
"2021","E00061310","E00061310",113
"2021","E00061311","E00061311",126
"2021","E00061313","E00061313",246
"2021","E00061293","E00061293",125
"2021","E00061297","E00061297",122
"2021","E00061302","E00061302",113
"2021","E00061303","E00061303",116
"2021","E00061312","E00061312",113
"2021","E00061314","E00061314",130
"2021","E00061294","E00061294",107
"2021","E00061295","E00061295",129
"2021","E00061296","E00061296",121
"2021","E00061298","E00061298",114
"2021","E00061300","E00061300",152
"2021","E00061304","E00061304",119
"2021","E00061316","E00061316",129
"2021","E00061327","E00061327",126
"2021","E00061329","E00061329",123
"2021","E00061332","E00061332",136
"2021","E00061334","E00061334",135
"2021","E00061317","E00061317",159
"2021","E00061318","E00061318",152
"2021","E00061319","E00061319",134
"2021","E00061320","E00061320",137
"2021","E00061321","E00061321",121
"2021","E00061335","E00061335",117
"2021","E00061315","E00061315",127
"2021","E00061322","E00061322",234
"2021","E00061323","E00061323",132
"2021","E00061324","E00061324",109
"2021","E00061331","E00061331",126
"2021","E00061325","E00061325",138
"2021","E00061326","E00061326",134
"2021","E00061328","E00061328",145
"2021","E00061330","E00061330",109
"2021","E00061333","E00061333",144
"2021","E00061098","E00061098",97
"2021","E00061101","E00061101",122
"2021","E00061102","E00061102",73
"2021","E00061103","E00061103",128
"2021","E00061104","E00061104",123
"2021","E00061091","E00061091",149
"2021","E00061105","E00061105",98
"2021","E00061106","E00061106",139
"2021","E00061107","E00061107",128
"2021","E00061108","E00061108",126
"2021","E00061385","E00061385",124
"2021","E00061386","E00061386",163
"2021","E00061389","E00061389",115
"2021","E00061404","E00061404",123
"2021","E00061405","E00061405",125
"2021","E00061092","E00061092",106
"2021","E00061095","E00061095",127
"2021","E00061096","E00061096",114
"2021","E00061097","E00061097",110
"2021","E00061099","E00061099",124
"2021","E00061100","E00061100",118
"2021","E00174124","E00174124",140
"2021","E00061005","E00061005",169
"2021","E00061007","E00061007",120
"2021","E00061009","E00061009",115
"2021","E00061017","E00061017",125
"2021","E00061004","E00061004",123
"2021","E00061012","E00061012",125
"2021","E00061016","E00061016",127
"2021","E00061018","E00061018",133
"2021","E00061008","E00061008",131
"2021","E00061011","E00061011",126
"2021","E00061019","E00061019",136
"2021","E00188182","E00188182",140
"2021","E00188268","E00188268",145
"2021","E00061010","E00061010",136
"2021","E00061013","E00061013",130
"2021","E00061014","E00061014",158
"2021","E00061015","E00061015",136
"2021","E00061020","E00061020",103
"2021","E00061069","E00061069",118
"2021","E00061070","E00061070",117
"2021","E00165774","E00165774",214
"2021","E00188170","E00188170",167
"2021","E00061067","E00061067",114
"2021","E00061068","E00061068",162
"2021","E00061074","E00061074",107
"2021","E00061076","E00061076",128
"2021","E00061090","E00061090",104
"2021","E00061065","E00061065",144
"2021","E00061075","E00061075",118
"2021","E00061077","E00061077",128
"2021","E00061078","E00061078",96
"2021","E00061080","E00061080",124
"2021","E00061066","E00061066",134
"2021","E00061079","E00061079",133
"2021","E00061081","E00061081",130
"2021","E00061082","E00061082",115
"2021","E00061084","E00061084",112
"2021","E00061387","E00061387",128
"2021","E00061393","E00061393",130
"2021","E00165775","E00165775",147
"2021","E00165776","E00165776",148
"2021","E00165777","E00165777",167
"2021","E00061388","E00061388",128
"2021","E00061391","E00061391",116
"2021","E00061392","E00061392",135
"2021","E00061396","E00061396",118
"2021","E00061397","E00061397",116
"2021","E00061338","E00061338",100
"2021","E00061340","E00061340",126
"2021","E00061342","E00061342",107
"2021","E00061344","E00061344",159
"2021","E00061345","E00061345",128
"2021","E00061336","E00061336",152
"2021","E00061348","E00061348",147
"2021","E00061349","E00061349",136
"2021","E00061351","E00061351",211
"2021","E00188175","E00188175",97
"2021","E00188208","E00188208",108
"2021","E00188270","E00188270",111
"2021","E00061337","E00061337",131
"2021","E00061339","E00061339",136
"2021","E00061341","E00061341",146
"2021","E00061343","E00061343",192
"2021","E00061346","E00061346",135
"2021","E00061350","E00061350",193
"2021","E00061353","E00061353",128
"2021","E00061354","E00061354",129
"2021","E00061355","E00061355",137
"2021","E00061356","E00061356",160
"2021","E00188178","E00188178",131
"2021","E00188278","E00188278",102
"2021","E00188280","E00188280",83
"2021","E00060999","E00060999",130
"2021","E00061000","E00061000",132
"2021","E00061001","E00061001",139
"2021","E00061002","E00061002",122
"2021","E00061003","E00061003",150
"2021","E00061192","E00061192",135
"2021","E00061195","E00061195",122
"2021","E00061196","E00061196",124
"2021","E00061202","E00061202",137
"2021","E00061204","E00061204",121
"2021","E00061193","E00061193",131
"2021","E00061194","E00061194",106
"2021","E00061205","E00061205",113
"2021","E00061210","E00061210",101
"2021","E00061211","E00061211",111
"2021","E00174135","E00174135",219
"2021","E00188173","E00188173",132
"2021","E00061083","E00061083",143
"2021","E00061085","E00061085",131
"2021","E00061086","E00061086",100
"2021","E00061087","E00061087",110
"2021","E00061088","E00061088",100
"2021","E00061089","E00061089",130
"2021","E00061251","E00061251",121
"2021","E00061252","E00061252",139
"2021","E00061253","E00061253",141
"2021","E00061254","E00061254",130
"2021","E00061256","E00061256",128
"2021","E00061248","E00061248",124
"2021","E00061261","E00061261",211
"2021","E00061265","E00061265",124
"2021","E00061266","E00061266",173
"2021","E00061269","E00061269",109
"2021","E00061249","E00061249",126
"2021","E00061260","E00061260",128
"2021","E00061262","E00061262",114
"2021","E00061267","E00061267",130
"2021","E00061183","E00061183",124
"2021","E00061184","E00061184",134
"2021","E00061185","E00061185",118
"2021","E00061186","E00061186",121
"2021","E00061187","E00061187",126
"2021","E00061188","E00061188",129
"2021","E00061189","E00061189",131
"2021","E00061190","E00061190",171
"2021","E00061191","E00061191",146
"2021","E00061198","E00061198",130
"2021","E00061201","E00061201",147
"2021","E00061207","E00061207",106
"2021","E00061199","E00061199",149
"2021","E00061200","E00061200",113
"2021","E00061203","E00061203",200
"2021","E00061206","E00061206",129
"2021","E00061440","E00061440",133
"2021","E00061441","E00061441",175
"2021","E00061442","E00061442",129
"2021","E00061443","E00061443",101
"2021","E00061444","E00061444",176
"2021","E00061111","E00061111",125
"2021","E00061112","E00061112",173
"2021","E00061126","E00061126",137
"2021","E00061127","E00061127",119
"2021","E00061131","E00061131",123
"2021","E00188251","E00188251",127
"2021","E00188274","E00188274",127
"2021","E00188333","E00188333",123
"2021","E00061110","E00061110",136
"2021","E00061114","E00061114",122
"2021","E00061129","E00061129",140
"2021","E00061133","E00061133",136
"2021","E00061134","E00061134",118
"2021","E00061118","E00061118",146
"2021","E00061128","E00061128",152
"2021","E00061130","E00061130",122
"2021","E00061132","E00061132",117
"2021","E00174121","E00174121",74
"2021","E00174126","E00174126",142
"2021","E00174127","E00174127",133
"2021","E00061109","E00061109",123
"2021","E00061121","E00061121",131
"2021","E00061122","E00061122",139
"2021","E00061124","E00061124",125
"2021","E00061125","E00061125",113
"2021","E00061139","E00061139",146
"2021","E00061140","E00061140",135
"2021","E00061141","E00061141",124
"2021","E00061145","E00061145",126
"2021","E00061150","E00061150",119
"2021","E00165767","E00165767",74
"2021","E00061136","E00061136",121
"2021","E00061138","E00061138",124
"2021","E00061157","E00061157",211
"2021","E00165768","E00165768",125
"2021","E00188203","E00188203",115
"2021","E00188209","E00188209",131
"2021","E00188225","E00188225",126
"2021","E00188299","E00188299",116
"2021","E00061144","E00061144",107
"2021","E00061147","E00061147",107
"2021","E00061148","E00061148",120
"2021","E00061151","E00061151",127
"2021","E00061152","E00061152",162
"2021","E00061153","E00061153",121
"2021","E00061154","E00061154",116
"2021","E00165766","E00165766",195
"2021","E00061115","E00061115",134
"2021","E00061116","E00061116",119
"2021","E00061117","E00061117",121
"2021","E00061119","E00061119",63
"2021","E00061120","E00061120",158
"2021","E00061142","E00061142",124
"2021","E00061143","E00061143",184
"2021","E00061146","E00061146",112
"2021","E00061149","E00061149",126
"2021","E00061155","E00061155",140
"2021","E00061430","E00061430",117
"2021","E00061433","E00061433",127
"2021","E00061434","E00061434",116
"2021","E00061435","E00061435",117
"2021","E00061436","E00061436",121
"2021","E00061431","E00061431",133
"2021","E00061432","E00061432",132
"2021","E00061437","E00061437",120
"2021","E00061438","E00061438",120
"2021","E00061439","E00061439",116
"2021","E00061258","E00061258",142
"2021","E00061263","E00061263",149
"2021","E00061264","E00061264",127
"2021","E00061268","E00061268",123
"2021","E00061270","E00061270",111
"2021","E00061271","E00061271",130
"2021","E00061278","E00061278",113
"2021","E00061279","E00061279",116
"2021","E00061280","E00061280",129
"2021","E00061281","E00061281",122
"2021","E00061283","E00061283",114
"2021","E00061282","E00061282",132
"2021","E00061284","E00061284",135
"2021","E00061285","E00061285",119
"2021","E00061286","E00061286",128
"2021","E00061287","E00061287",128
"2021","E00061273","E00061273",210
"2021","E00061288","E00061288",153
"2021","E00061289","E00061289",131
"2021","E00061290","E00061290",134
"2021","E00061291","E00061291",132
"2021","E00061272","E00061272",129
"2021","E00061274","E00061274",129
"2021","E00061275","E00061275",118
"2021","E00165820","E00165820",178
"2021","E00165821","E00165821",119
"2021","E00061250","E00061250",123
"2021","E00061255","E00061255",138
"2021","E00061257","E00061257",133
"2021","E00061259","E00061259",132
"2021","E00061361","E00061361",108
"2021","E00061379","E00061379",117
"2021","E00061380","E00061380",115
"2021","E00061382","E00061382",204
"2021","E00188289","E00188289",124
"2021","E00188309","E00188309",159
"2021","E00061359","E00061359",116
"2021","E00061360","E00061360",115
"2021","E00061362","E00061362",114
"2021","E00061363","E00061363",110
"2021","E00061381","E00061381",121
"2021","E00188193","E00188193",185
"2021","E00188263","E00188263",89
"2021","E00061364","E00061364",70
"2021","E00061365","E00061365",130
"2021","E00061366","E00061366",119
"2021","E00061369","E00061369",123
"2021","E00061370","E00061370",110
"2021","E00061395","E00061395",142
"2021","E00061399","E00061399",123
"2021","E00061400","E00061400",135
"2021","E00061401","E00061401",124
"2021","E00061394","E00061394",120
"2021","E00061398","E00061398",114
"2021","E00061402","E00061402",118
"2021","E00061403","E00061403",129
"2021","E00061358","E00061358",71
"2021","E00061372","E00061372",61
"2021","E00061374","E00061374",141
"2021","E00061377","E00061377",130
"2021","E00061378","E00061378",118
"2021","E00174122","E00174122",95
"2021","E00174123","E00174123",215
"2021","E00061745","E00061745",119
"2021","E00061748","E00061748",118
"2021","E00061752","E00061752",126
"2021","E00061753","E00061753",127
"2021","E00061754","E00061754",129
"2021","E00061738","E00061738",123
"2021","E00061740","E00061740",180
"2021","E00061742","E00061742",113
"2021","E00061744","E00061744",113
"2021","E00061749","E00061749",121
"2021","E00061736","E00061736",138
"2021","E00061737","E00061737",112
"2021","E00061739","E00061739",118
"2021","E00061743","E00061743",127
"2021","E00061747","E00061747",124
"2021","E00061732","E00061732",181
"2021","E00061733","E00061733",117
"2021","E00061734","E00061734",132
